question_id,paper_id,n_paragraphs,hit@1,hit@3,hit@5,hit@10
6263b2cba18207474786b303852d2f0d7068d4b6,1909.01296,35,1.0,1.0,1.0,1.0
c1c44fd96c3fa6e16949ae8fa453e511c6435c68,1902.09243,71,0.0,0.0,0.0,0.0
d28d86524292506d4b24ae2d486725a6d57a3db3,1902.09243,71,0.0,1.0,1.0,1.0
feafcc1c4026d7f55a2c8ce7850d7e12030b5c22,1902.09243,71,1.0,1.0,1.0,1.0
a9337636b52de375c852682a2561af2c1db5ec63,1801.02073,20,0.0,0.0,0.0,0.0
45a5961a4e1d1c22874c4918e5c98bd3c0a670b3,1801.02073,20,1.0,1.0,1.0,1.0
30e21f5bc1d2f80f422c56d62abca9cd3f2cd4a1,1801.02073,20,0.0,0.0,0.0,0.0
5c6fa86757410aee6f5a0762328637de03a569e9,1801.06482,26,1.0,1.0,1.0,1.0
7e38e0279a620d3df05ab9b5e2795044f18d4471,1801.06482,26,0.0,1.0,1.0,1.0
8b0abc1907c2bf3e0256f8cf85e0ba66a839bd92,1909.05359,56,0.0,0.0,0.0,1.0
03ebb29c08375afc42a957c7b2dc1a42bed7b713,1909.05359,56,0.0,0.0,0.0,0.0
9cf070d6671ee4a6353f79a165aa648309e01295,1603.08594,43,0.0,0.0,0.0,1.0
87bc6f83f7f90df3c6c37659139b92657c3f7a38,1603.08594,43,1.0,1.0,1.0,1.0
01e2d10178347d177519f792f86f25575106ddc7,1703.07476,35,0.0,0.0,1.0,1.0
021bfb7e180d67112b74f05ecb3fa13acc036c86,1703.07476,35,0.0,0.0,0.0,1.0
d201b9992809142fe59ae74508bc576f8ca538ff,1906.00346,64,0.0,0.0,0.0,0.0
c4628d965983934d7a2a9797a2de6a411629d5bc,1906.00346,64,0.0,0.0,0.0,0.0
bd419f4094186a5ce74ba6ac1622b24e29e553f4,1909.08970,25,1.0,1.0,1.0,1.0
11e8bd4abf5f8bdabad3e8f0691e6d0ad6c326af,1909.08970,25,0.0,0.0,0.0,1.0
1269c5d8f61e821ee0029080c5ba2500421d5fa6,1805.07133,77,0.0,0.0,1.0,1.0
e35a7f9513ff1cc0f0520f1d4ad9168a47dc18bb,1805.07133,77,1.0,1.0,1.0,1.0
b9ea841b817ba23281c95c7a769873b840dee8d5,1805.07133,77,0.0,0.0,1.0,1.0
219af68afeaecabdfd279f439f10ba7c231736e4,1805.07133,77,0.0,0.0,1.0,1.0
b6f466e0fdcb310ecd212fd90396d9d13e0c0504,1903.11283,77,0.0,1.0,1.0,1.0
62ea141d0fb342dfb97c69b49d1c978665b93b3c,1903.11283,77,0.0,0.0,0.0,1.0
50cb50657572e315fd452a89f3e0be465094b66f,1709.05036,36,0.0,1.0,1.0,1.0
981fd79dd69581659cb1d4e2b29178e82681eb4d,1706.00139,64,0.0,0.0,0.0,1.0
03e9ac1a2d90152cd041342a11293a1ebd33bcc3,1706.00139,64,0.0,1.0,1.0,1.0
ef396a34436072cb3c40b0c9bc9179fee4a168ae,1705.04153,78,0.0,0.0,0.0,1.0
d6e353e0231d09fd5dcba493544d53706f3fe1ab,1912.01852,31,0.0,0.0,1.0,1.0
7bd6a6ec230e1efb27d691762cc0674237dc7967,1808.09029,45,0.0,0.0,1.0,1.0
6aaf12505add25dd133c7b0dafe8f4fe966d1f1d,1808.09029,45,0.0,0.0,0.0,0.0
73906462bd3415f23d6378590a5ba28709b17605,2004.04721,37,0.0,0.0,1.0,1.0
5bc1dc6ebcb88fd0310b21d2a74939e35a4c1a11,2004.04721,37,0.0,0.0,0.0,0.0
88bf368491f9613767f696f84b4bb1f5a7d7cb48,2004.04721,37,0.0,0.0,0.0,1.0
0737954caf66f2b4c898b356d2a3c43748b9706b,2004.04721,37,0.0,0.0,0.0,0.0
664b3eadc12c8dde309e8bbd59e9af961a433cde,2004.04721,37,0.0,0.0,0.0,0.0
b3307d5b68c57a074c483636affee41054be06d1,2004.04721,37,0.0,0.0,1.0,1.0
bfc1de5fa4da2f0e301fd22aea19cf01e2bb5b31,2004.04721,37,0.0,0.0,0.0,0.0
12d7055baf5bffb6e9e95e977c000ef2e77a4362,1905.07791,54,0.0,0.0,0.0,0.0
498c0229f831c82a5eb494cdb3547452112a66a0,1905.07791,54,0.0,1.0,1.0,1.0
8c48c726bb17a17d70ab29db4d65a93030dd5382,1905.07791,54,0.0,1.0,1.0,1.0
06b5272774ec43ee5facfa7111033386f06cf448,1905.07791,54,0.0,1.0,1.0,1.0
08b57deb237f15061e4029b6718f1393fa26acce,2002.04181,16,0.0,0.0,0.0,1.0
9b7655d39c7a19a23eb8944568eb5618042b9026,2002.04181,16,0.0,0.0,1.0,1.0
cd06d775f491b4a17c9d616a8729fd45aa2e79bf,2002.04181,16,0.0,1.0,1.0,1.0
1329280df5ee9e902b2742bde4a97bc3e6573ff3,2002.04181,16,0.0,0.0,0.0,1.0
58c6737070ef559e9220a8d08adc481fdcd53a24,2002.04181,16,0.0,0.0,0.0,1.0
0af16b164db20d8569df4ce688d5a62c861ace0b,1908.06264,41,1.0,1.0,1.0,1.0
78a4ec72d76f0a736a4a01369a42b092922203b6,1908.06264,41,0.0,0.0,1.0,1.0
81588e0e207303c2867c896f3911a54a1ef7c874,1908.06264,41,0.0,0.0,1.0,1.0
dd09db5eb321083dba16c2550676e60682f9a0cd,1908.06264,41,0.0,1.0,1.0,1.0
40c0f97c3547232d6aa039fcb330f142668dea4b,1709.10367,46,1.0,1.0,1.0,1.0
777217e025132ddc173cf33747ee590628a8f62f,1709.10367,46,1.0,1.0,1.0,1.0
2dbf6fe095cd879a9bf40f110b7b72c8bdde9475,1709.10367,46,0.0,0.0,0.0,0.0
de830c534c23f103288c198eb19174c76bfd38a1,1709.10367,46,0.0,1.0,1.0,1.0
b0d66760829f111b8fad0bd81ca331ddd943ef41,1909.03582,55,0.0,0.0,0.0,0.0
ae7c93646aa5f3206cd759904965b4d484d12f83,1909.03582,55,0.0,0.0,1.0,1.0
d1ec42b2b5a3c956ff528543636e024bfde5e5ba,1909.03582,55,0.0,1.0,1.0,1.0
1dac4bc5af239024566fcb0f43bb9ff1c248ecec,1909.03582,55,0.0,0.0,1.0,1.0
3bf0306e9bd044f723e38170c13455877b2aeec3,1909.03582,55,0.0,0.0,0.0,0.0
2858620e0498db2f2224bfbed5263432f0570832,1908.06267,87,1.0,1.0,1.0,1.0
545e92833b0ad4ba32eac5997edecf97a366a244,1908.06267,87,1.0,1.0,1.0,1.0
cb12c19f9d14bef7b2f778892d9071eea2d6c63d,1908.06267,87,0.0,1.0,1.0,1.0
9193006f359c53eb937deff1248ee3317978e576,1908.06267,87,1.0,1.0,1.0,1.0
bc67b91dd73acded2d52fd4fee732b7a9722ea8b,1908.06267,87,1.0,1.0,1.0,1.0
49c32a2a64eb41381e5f12ccea4150cac9f3303d,1701.05574,53,0.0,0.0,0.0,1.0
bbb77f2d6685c9257763ca38afaaef29044b4018,1701.05574,53,0.0,0.0,0.0,1.0
d6ea7a30b0b61ae126b00b59d2a14fff2ef887bf,1907.01468,73,0.0,0.0,0.0,1.0
b970f48d30775d3468952795bc72976baab3438e,1907.01468,73,0.0,0.0,1.0,1.0
